x-axis,1,3;;x-axis;1.00000;3.00000
second,Volt,Volt;;second;Volt;Volt
+1.9077000E+00,+30.6534E-03,+51.2565E-03;;1.90770;0.03065;0.05126
+1.9078000E+00,+30.6534E-03,+11.0555E-03;;1.90780;0.03065;0.01106
+1.9079000E+00,+30.6534E-03,+11.0555E-03;;1.90790;0.03065;0.01106
+1.9080000E+00,+30.6534E-03,+11.0555E-03;;1.90800;0.03065;0.01106
+1.9081000E+00,+30.6534E-03,+11.0555E-03;;1.90810;0.03065;0.01106
+1.9082000E+00,-9.5476E-03,+11.0555E-03;;1.90820;-0.00955;0.01106
+1.9083000E+00,-9.5476E-03,+11.0555E-03;;1.90830;-0.00955;0.01106
+1.9084000E+00,+70.8544E-03,+11.0555E-03;;1.90840;0.07085;0.01106
+1.9085000E+00,+70.8544E-03,+11.0555E-03;;1.90850;0.07085;0.01106
+1.9086000E+00,-9.5476E-03,+11.0555E-03;;1.90860;-0.00955;0.01106
+1.9087000E+00,-9.5476E-03,+11.0555E-03;;1.90870;-0.00955;0.01106
+1.9088000E+00,-9.5476E-03,+11.0555E-03;;1.90880;-0.00955;0.01106
+1.9089000E+00,-49.7486E-03,+51.2565E-03;;1.90890;-0.04975;0.05126
+1.9090000E+00,+30.6534E-03,+11.0555E-03;;1.90900;0.03065;0.01106
+1.9091000E+00,+70.8544E-03,-29.1455E-03;;1.90910;0.07085;-0.02915
+1.9092000E+00,+30.6534E-03,+11.0555E-03;;1.90920;0.03065;0.01106
+1.9093000E+00,+30.6534E-03,+11.0555E-03;;1.90930;0.03065;0.01106
+1.9094000E+00,+30.6534E-03,-29.1455E-03;;1.90940;0.03065;-0.02915
+1.9095000E+00,+30.6534E-03,-29.1455E-03;;1.90950;0.03065;-0.02915
+1.9096000E+00,+30.6534E-03,+51.2565E-03;;1.90960;0.03065;0.05126
+1.9097000E+00,+30.6534E-03,+51.2565E-03;;1.90970;0.03065;0.05126
+1.9098000E+00,+30.6534E-03,+11.0555E-03;;1.90980;0.03065;0.01106
+1.9099000E+00,+30.6534E-03,+11.0555E-03;;1.90990;0.03065;0.01106
+1.9100000E+00,+30.6534E-03,+11.0555E-03;;1.91000;0.03065;0.01106
+1.9101000E+00,+30.6534E-03,+11.0555E-03;;1.91010;0.03065;0.01106
+1.9102000E+00,+30.6534E-03,+11.0555E-03;;1.91020;0.03065;0.01106
+1.9103000E+00,+30.6534E-03,+11.0555E-03;;1.91030;0.03065;0.01106
+1.9104000E+00,-9.5476E-03,+11.0555E-03;;1.91040;-0.00955;0.01106
+1.9105000E+00,-9.5476E-03,+11.0555E-03;;1.91050;-0.00955;0.01106
+1.9106000E+00,+30.6534E-03,+51.2565E-03;;1.91060;0.03065;0.05126
+1.9107000E+00,-9.5476E-03,+51.2565E-03;;1.91070;-0.00955;0.05126
+1.9108000E+00,-9.5476E-03,+51.2565E-03;;1.91080;-0.00955;0.05126
+1.9109000E+00,+30.6534E-03,+91.4575E-03;;1.91090;0.03065;0.09146
+1.9110000E+00,+30.6534E-03,+51.2565E-03;;1.91100;0.03065;0.05126
+1.9111000E+00,+30.6534E-03,+11.0555E-03;;1.91110;0.03065;0.01106
+1.9112000E+00,+30.6534E-03,+51.2565E-03;;1.91120;0.03065;0.05126
+1.9113000E+00,+30.6534E-03,+51.2565E-03;;1.91130;0.03065;0.05126
+1.9114000E+00,+30.6534E-03,+11.0555E-03;;1.91140;0.03065;0.01106
+1.9115000E+00,+30.6534E-03,+11.0555E-03;;1.91150;0.03065;0.01106
+1.9116000E+00,+30.6534E-03,+11.0555E-03;;1.91160;0.03065;0.01106
+1.9117000E+00,+70.8544E-03,+11.0555E-03;;1.91170;0.07085;0.01106
+1.9118000E+00,+70.8544E-03,+51.2565E-03;;1.91180;0.07085;0.05126
+1.9119000E+00,+30.6534E-03,+91.4575E-03;;1.91190;0.03065;0.09146
+1.9120000E+00,+30.6534E-03,+51.2565E-03;;1.91200;0.03065;0.05126
+1.9121000E+00,+30.6534E-03,+11.0555E-03;;1.91210;0.03065;0.01106
+1.9122000E+00,+30.6534E-03,+11.0555E-03;;1.91220;0.03065;0.01106
+1.9123000E+00,+70.8544E-03,+11.0555E-03;;1.91230;0.07085;0.01106
+1.9124000E+00,+70.8544E-03,+11.0555E-03;;1.91240;0.07085;0.01106
+1.9125000E+00,+30.6534E-03,+11.0555E-03;;1.91250;0.03065;0.01106
+1.9126000E+00,+30.6534E-03,+11.0555E-03;;1.91260;0.03065;0.01106
+1.9127000E+00,+30.6534E-03,+51.2565E-03;;1.91270;0.03065;0.05126
+1.9128000E+00,+30.6534E-03,+51.2565E-03;;1.91280;0.03065;0.05126
+1.9129000E+00,+30.6534E-03,+51.2565E-03;;1.91290;0.03065;0.05126
+1.9130000E+00,+30.6534E-03,+11.0555E-03;;1.91300;0.03065;0.01106
+1.9131000E+00,+30.6534E-03,-69.3465E-03;;1.91310;0.03065;-0.06935
+1.9132000E+00,+30.6534E-03,-29.1455E-03;;1.91320;0.03065;-0.02915
+1.9133000E+00,+30.6534E-03,+51.2565E-03;;1.91330;0.03065;0.05126
+1.9134000E+00,+30.6534E-03,+91.4575E-03;;1.91340;0.03065;0.09146
+1.9135000E+00,+30.6534E-03,+51.2565E-03;;1.91350;0.03065;0.05126
+1.9136000E+00,-9.5476E-03,+11.0555E-03;;1.91360;-0.00955;0.01106
+1.9137000E+00,-49.7486E-03,+51.2565E-03;;1.91370;-0.04975;0.05126
+1.9138000E+00,-9.5476E-03,+51.2565E-03;;1.91380;-0.00955;0.05126
+1.9139000E+00,+30.6534E-03,+11.0555E-03;;1.91390;0.03065;0.01106
+1.9140000E+00,-9.5476E-03,+51.2565E-03;;1.91400;-0.00955;0.05126
+1.9141000E+00,-9.5476E-03,+51.2565E-03;;1.91410;-0.00955;0.05126
+1.9142000E+00,+70.8544E-03,+11.0555E-03;;1.91420;0.07085;0.01106
+1.9143000E+00,+70.8544E-03,+51.2565E-03;;1.91430;0.07085;0.05126
+1.9144000E+00,+30.6534E-03,+51.2565E-03;;1.91440;0.03065;0.05126
+1.9145000E+00,+30.6534E-03,+51.2565E-03;;1.91450;0.03065;0.05126
+1.9146000E+00,+70.8544E-03,+51.2565E-03;;1.91460;0.07085;0.05126
+1.9147000E+00,+70.8544E-03,-29.1455E-03;;1.91470;0.07085;-0.02915
+1.9148000E+00,+30.6534E-03,-29.1455E-03;;1.91480;0.03065;-0.02915
+1.9149000E+00,+30.6534E-03,+11.0555E-03;;1.91490;0.03065;0.01106
+1.9150000E+00,+30.6534E-03,-29.1455E-03;;1.91500;0.03065;-0.02915
+1.9151000E+00,+30.6534E-03,-29.1455E-03;;1.91510;0.03065;-0.02915
+1.9152000E+00,+30.6534E-03,-29.1455E-03;;1.91520;0.03065;-0.02915
+1.9153000E+00,+30.6534E-03,-29.1455E-03;;1.91530;0.03065;-0.02915
+1.9154000E+00,-9.5476E-03,+11.0555E-03;;1.91540;-0.00955;0.01106
+1.9155000E+00,+30.6534E-03,+11.0555E-03;;1.91550;0.03065;0.01106
+1.9156000E+00,+70.8544E-03,+11.0555E-03;;1.91560;0.07085;0.01106
+1.9157000E+00,+30.6534E-03,+11.0555E-03;;1.91570;0.03065;0.01106
+1.9158000E+00,+70.8544E-03,-29.1455E-03;;1.91580;0.07085;-0.02915
+1.9159000E+00,+70.8544E-03,-69.3465E-03;;1.91590;0.07085;-0.06935
+1.9160000E+00,+30.6534E-03,-29.1455E-03;;1.91600;0.03065;-0.02915
+1.9161000E+00,+30.6534E-03,+11.0555E-03;;1.91610;0.03065;0.01106
+1.9162000E+00,+30.6534E-03,+11.0555E-03;;1.91620;0.03065;0.01106
+1.9163000E+00,-9.5476E-03,+51.2565E-03;;1.91630;-0.00955;0.05126
+1.9164000E+00,-9.5476E-03,+91.4575E-03;;1.91640;-0.00955;0.09146
+1.9165000E+00,+30.6534E-03,+11.0555E-03;;1.91650;0.03065;0.01106
+1.9166000E+00,-9.5476E-03,+11.0555E-03;;1.91660;-0.00955;0.01106
+1.9167000E+00,-9.5476E-03,+51.2565E-03;;1.91670;-0.00955;0.05126
+1.9168000E+00,+30.6534E-03,+51.2565E-03;;1.91680;0.03065;0.05126
+1.9169000E+00,-9.5476E-03,+51.2565E-03;;1.91690;-0.00955;0.05126
+1.9170000E+00,-9.5476E-03,+11.0555E-03;;1.91700;-0.00955;0.01106
+1.9171000E+00,+30.6534E-03,-29.1455E-03;;1.91710;0.03065;-0.02915
+1.9172000E+00,+70.8544E-03,-29.1455E-03;;1.91720;0.07085;-0.02915
+1.9173000E+00,+70.8544E-03,+11.0555E-03;;1.91730;0.07085;0.01106
+1.9174000E+00,+30.6534E-03,+11.0555E-03;;1.91740;0.03065;0.01106
+1.9175000E+00,+30.6534E-03,+51.2565E-03;;1.91750;0.03065;0.05126
+1.9176000E+00,+30.6534E-03,+51.2565E-03;;1.91760;0.03065;0.05126
+1.9177000E+00,+30.6534E-03,+11.0555E-03;;1.91770;0.03065;0.01106
+1.9178000E+00,+30.6534E-03,+11.0555E-03;;1.91780;0.03065;0.01106
+1.9179000E+00,+30.6534E-03,+51.2565E-03;;1.91790;0.03065;0.05126
+1.9180000E+00,+30.6534E-03,+91.4575E-03;;1.91800;0.03065;0.09146
+1.9181000E+00,+30.6534E-03,+91.4575E-03;;1.91810;0.03065;0.09146
+1.9182000E+00,+30.6534E-03,+11.0555E-03;;1.91820;0.03065;0.01106
+1.9183000E+00,+30.6534E-03,-29.1455E-03;;1.91830;0.03065;-0.02915
+1.9184000E+00,+30.6534E-03,+11.0555E-03;;1.91840;0.03065;0.01106
+1.9185000E+00,+30.6534E-03,+11.0555E-03;;1.91850;0.03065;0.01106
+1.9186000E+00,+70.8544E-03,+11.0555E-03;;1.91860;0.07085;0.01106
+1.9187000E+00,+70.8544E-03,-29.1455E-03;;1.91870;0.07085;-0.02915
+1.9188000E+00,-9.5476E-03,-29.1455E-03;;1.91880;-0.00955;-0.02915
+1.9189000E+00,-9.5476E-03,+51.2565E-03;;1.91890;-0.00955;0.05126
+1.9190000E+00,+30.6534E-03,+51.2565E-03;;1.91900;0.03065;0.05126
+1.9191000E+00,+30.6534E-03,+11.0555E-03;;1.91910;0.03065;0.01106
+1.9192000E+00,+70.8544E-03,+51.2565E-03;;1.91920;0.07085;0.05126
+1.9193000E+00,+30.6534E-03,+91.4575E-03;;1.91930;0.03065;0.09146
+1.9194000E+00,-9.5476E-03,+51.2565E-03;;1.91940;-0.00955;0.05126
+1.9195000E+00,+30.6534E-03,+11.0555E-03;;1.91950;0.03065;0.01106
+1.9196000E+00,+70.8544E-03,-29.1455E-03;;1.91960;0.07085;-0.02915
+1.9197000E+00,+70.8544E-03,-29.1455E-03;;1.91970;0.07085;-0.02915
+1.9198000E+00,+30.6534E-03,+11.0555E-03;;1.91980;0.03065;0.01106
+1.9199000E+00,+30.6534E-03,+51.2565E-03;;1.91990;0.03065;0.05126
+1.9200000E+00,+30.6534E-03,+91.4575E-03;;1.92000;0.03065;0.09146
+1.9201000E+00,-9.5476E-03,+51.2565E-03;;1.92010;-0.00955;0.05126
+1.9202000E+00,-9.5476E-03,+11.0555E-03;;1.92020;-0.00955;0.01106
+1.9203000E+00,+70.8544E-03,+11.0555E-03;;1.92030;0.07085;0.01106
+1.9204000E+00,+70.8544E-03,+11.0555E-03;;1.92040;0.07085;0.01106
+1.9205000E+00,+30.6534E-03,+11.0555E-03;;1.92050;0.03065;0.01106
+1.9206000E+00,+30.6534E-03,+11.0555E-03;;1.92060;0.03065;0.01106
+1.9207000E+00,+30.6534E-03,+51.2565E-03;;1.92070;0.03065;0.05126
+1.9208000E+00,+30.6534E-03,-29.1455E-03;;1.92080;0.03065;-0.02915
+1.9209000E+00,+70.8544E-03,-69.3465E-03;;1.92090;0.07085;-0.06935
+1.9210000E+00,+111.0554E-03,+11.0555E-03;;1.92100;0.11106;0.01106
+1.9211000E+00,+70.8544E-03,+11.0555E-03;;1.92110;0.07085;0.01106
+1.9212000E+00,+70.8544E-03,+11.0555E-03;;1.92120;0.07085;0.01106
+1.9213000E+00,+70.8544E-03,+11.0555E-03;;1.92130;0.07085;0.01106
+1.9214000E+00,+30.6534E-03,-29.1455E-03;;1.92140;0.03065;-0.02915
+1.9215000E+00,+70.8544E-03,-29.1455E-03;;1.92150;0.07085;-0.02915
+1.9216000E+00,+70.8544E-03,-29.1455E-03;;1.92160;0.07085;-0.02915
+1.9217000E+00,-9.5476E-03,-29.1455E-03;;1.92170;-0.00955;-0.02915
+1.9218000E+00,+30.6534E-03,+11.0555E-03;;1.92180;0.03065;0.01106
+1.9219000E+00,+70.8544E-03,+11.0555E-03;;1.92190;0.07085;0.01106
+1.9220000E+00,+70.8544E-03,-29.1455E-03;;1.92200;0.07085;-0.02915
+1.9221000E+00,+70.8544E-03,-29.1455E-03;;1.92210;0.07085;-0.02915
+1.9222000E+00,+70.8544E-03,+51.2565E-03;;1.92220;0.07085;0.05126
+1.9223000E+00,+70.8544E-03,+51.2565E-03;;1.92230;0.07085;0.05126
+1.9224000E+00,+70.8544E-03,+11.0555E-03;;1.92240;0.07085;0.01106
+1.9225000E+00,+70.8544E-03,+11.0555E-03;;1.92250;0.07085;0.01106
+1.9226000E+00,+30.6534E-03,-29.1455E-03;;1.92260;0.03065;-0.02915
+1.9227000E+00,+70.8544E-03,-29.1455E-03;;1.92270;0.07085;-0.02915
+1.9228000E+00,+1.6788946E+00,+11.0555E-03;;1.92280;1.67889;0.01106
+1.9229000E+00,+3.2869348E+00,+11.0555E-03;;1.92290;3.28693;0.01106
+1.9230000E+00,+3.2869348E+00,+51.2565E-03;;1.92300;3.28693;0.05126
+1.9231000E+00,+3.2869348E+00,+91.4575E-03;;1.92310;3.28693;0.09146
+1.9232000E+00,+3.3271358E+00,+51.2565E-03;;1.92320;3.32714;0.05126
+1.9233000E+00,+3.3673368E+00,+51.2565E-03;;1.92330;3.36734;0.05126
+1.9234000E+00,+3.3673368E+00,+11.0555E-03;;1.92340;3.36734;0.01106
+1.9235000E+00,+3.3673368E+00,+11.0555E-03;;1.92350;3.36734;0.01106
+1.9236000E+00,+3.4075378E+00,+91.4575E-03;;1.92360;3.40754;0.09146
+1.9237000E+00,+3.3271358E+00,+51.2565E-03;;1.92370;3.32714;0.05126
+1.9238000E+00,+3.2467338E+00,+1.6994977E+00;;1.92380;3.24673;1.69950
+1.9239000E+00,+3.2467338E+00,+3.3477389E+00;;1.92390;3.24673;3.34774
+1.9240000E+00,+3.2467338E+00,+3.3075379E+00;;1.92400;3.24673;3.30754
+1.9241000E+00,+3.2869348E+00,+3.3075379E+00;;1.92410;3.28693;3.30754
+1.9242000E+00,+3.2869348E+00,+3.2673369E+00;;1.92420;3.28693;3.26734
+1.9243000E+00,+3.2869348E+00,+3.2673369E+00;;1.92430;3.28693;3.26734
+1.9244000E+00,+3.3271358E+00,+3.3075379E+00;;1.92440;3.32714;3.30754
+1.9245000E+00,+3.3271358E+00,+3.2673369E+00;;1.92450;3.32714;3.26734
+1.9246000E+00,+3.2869348E+00,+3.2673369E+00;;1.92460;3.28693;3.26734
+1.9247000E+00,+3.2467338E+00,+3.3075379E+00;;1.92470;3.24673;3.30754
+1.9248000E+00,+3.2869348E+00,+3.2673369E+00;;1.92480;3.28693;3.26734
+1.9249000E+00,+3.2869348E+00,+3.2673369E+00;;1.92490;3.28693;3.26734
+1.9250000E+00,+3.2869348E+00,+3.2673369E+00;;1.92500;3.28693;3.26734
+1.9251000E+00,+3.3271358E+00,+3.2271359E+00;;1.92510;3.32714;3.22714
+1.9252000E+00,+3.3271358E+00,+3.2673369E+00;;1.92520;3.32714;3.26734
+1.9253000E+00,+3.2869348E+00,+3.2673369E+00;;1.92530;3.28693;3.26734
+1.9254000E+00,+3.3271358E+00,+3.2271359E+00;;1.92540;3.32714;3.22714
+1.9255000E+00,+3.3271358E+00,+3.2673369E+00;;1.92550;3.32714;3.26734
+1.9256000E+00,+3.2869348E+00,+3.3075379E+00;;1.92560;3.28693;3.30754
+1.9257000E+00,+3.2869348E+00,+3.3075379E+00;;1.92570;3.28693;3.30754
+1.9258000E+00,+3.2869348E+00,+3.3075379E+00;;1.92580;3.28693;3.30754
+1.9259000E+00,+3.3271358E+00,+3.3075379E+00;;1.92590;3.32714;3.30754
+1.9260000E+00,+3.3271358E+00,+3.3075379E+00;;1.92600;3.32714;3.30754
+1.9261000E+00,+3.3673368E+00,+3.3075379E+00;;1.92610;3.36734;3.30754
+1.9262000E+00,+3.3271358E+00,+3.3075379E+00;;1.92620;3.32714;3.30754
+1.9263000E+00,+3.2467338E+00,+3.3075379E+00;;1.92630;3.24673;3.30754
+1.9264000E+00,+3.2467338E+00,+3.3075379E+00;;1.92640;3.24673;3.30754
+1.9265000E+00,+3.2869348E+00,+3.3075379E+00;;1.92650;3.28693;3.30754
+1.9266000E+00,+3.2869348E+00,+3.3075379E+00;;1.92660;3.28693;3.30754
+1.9267000E+00,+3.2869348E+00,+3.3075379E+00;;1.92670;3.28693;3.30754
+1.9268000E+00,+3.3271358E+00,+3.3075379E+00;;1.92680;3.32714;3.30754
+1.9269000E+00,+3.3271358E+00,+3.3075379E+00;;1.92690;3.32714;3.30754
+1.9270000E+00,+3.2869348E+00,+3.2673369E+00;;1.92700;3.28693;3.26734
+1.9271000E+00,+3.2869348E+00,+3.2673369E+00;;1.92710;3.28693;3.26734
+1.9272000E+00,+3.3271358E+00,+3.3477389E+00;;1.92720;3.32714;3.34774
+1.9273000E+00,+3.2869348E+00,+3.3075379E+00;;1.92730;3.28693;3.30754
+1.9274000E+00,+3.2467338E+00,+3.2673369E+00;;1.92740;3.24673;3.26734
+1.9275000E+00,+3.2869348E+00,+3.3075379E+00;;1.92750;3.28693;3.30754
+1.9276000E+00,+3.3271358E+00,+3.2673369E+00;;1.92760;3.32714;3.26734
+1.9277000E+00,+3.3271358E+00,+3.2673369E+00;;1.92770;3.32714;3.26734
+1.9278000E+00,+3.2869348E+00,+3.2673369E+00;;1.92780;3.28693;3.26734
+1.9279000E+00,+3.2869348E+00,+3.2271359E+00;;1.92790;3.28693;3.22714
+1.9280000E+00,+3.3271358E+00,+3.2673369E+00;;1.92800;3.32714;3.26734
+1.9281000E+00,+3.3271358E+00,+3.3075379E+00;;1.92810;3.32714;3.30754
+1.9282000E+00,+3.2869348E+00,+3.2673369E+00;;1.92820;3.28693;3.26734
+1.9283000E+00,+3.2869348E+00,+3.2673369E+00;;1.92830;3.28693;3.26734
+1.9284000E+00,+3.3271358E+00,+3.2673369E+00;;1.92840;3.32714;3.26734
+1.9285000E+00,+3.2869348E+00,+3.2271359E+00;;1.92850;3.28693;3.22714
+1.9286000E+00,+3.3271358E+00,+3.2673369E+00;;1.92860;3.32714;3.26734
+1.9287000E+00,+3.3673368E+00,+3.3075379E+00;;1.92870;3.36734;3.30754
+1.9288000E+00,+3.3271358E+00,+3.3477389E+00;;1.92880;3.32714;3.34774
+1.9289000E+00,+3.2869348E+00,+3.3477389E+00;;1.92890;3.28693;3.34774
+1.9290000E+00,+3.3271358E+00,+3.3075379E+00;;1.92900;3.32714;3.30754
+1.9291000E+00,+3.3673368E+00,+3.2673369E+00;;1.92910;3.36734;3.26734
+1.9292000E+00,+3.3271358E+00,+3.2673369E+00;;1.92920;3.32714;3.26734
+1.9293000E+00,+3.2467338E+00,+3.3075379E+00;;1.92930;3.24673;3.30754
+1.9294000E+00,+3.2065328E+00,+3.3075379E+00;;1.92940;3.20653;3.30754
+1.9295000E+00,+3.2869348E+00,+3.3075379E+00;;1.92950;3.28693;3.30754
+1.9296000E+00,+3.2869348E+00,+3.3075379E+00;;1.92960;3.28693;3.30754
+1.9297000E+00,+3.2869348E+00,+3.2673369E+00;;1.92970;3.28693;3.26734
+1.9298000E+00,+3.3271358E+00,+3.2271359E+00;;1.92980;3.32714;3.22714
+1.9299000E+00,+3.3271358E+00,+3.2271359E+00;;1.92990;3.32714;3.22714
+1.9300000E+00,+3.3271358E+00,+3.2673369E+00;;1.93000;3.32714;3.26734
+1.9301000E+00,+3.3271358E+00,+3.2673369E+00;;1.93010;3.32714;3.26734
+1.9302000E+00,+3.3271358E+00,+3.2673369E+00;;1.93020;3.32714;3.26734
+1.9303000E+00,+3.2869348E+00,+3.2271359E+00;;1.93030;3.28693;3.22714
+1.9304000E+00,+3.2467338E+00,+3.2271359E+00;;1.93040;3.24673;3.22714
+1.9305000E+00,+3.2467338E+00,+3.2673369E+00;;1.93050;3.24673;3.26734
+1.9306000E+00,+3.2869348E+00,+3.2673369E+00;;1.93060;3.28693;3.26734
+1.9307000E+00,+3.3271358E+00,+3.2271359E+00;;1.93070;3.32714;3.22714
+1.9308000E+00,+3.3271358E+00,+3.2271359E+00;;1.93080;3.32714;3.22714
+1.9309000E+00,+3.3271358E+00,+3.3477389E+00;;1.93090;3.32714;3.34774
+1.9310000E+00,+3.3673368E+00,+3.3477389E+00;;1.93100;3.36734;3.34774
+1.9311000E+00,+3.3673368E+00,+3.3075379E+00;;1.93110;3.36734;3.30754
+1.9312000E+00,+3.3271358E+00,+3.3075379E+00;;1.93120;3.32714;3.30754
+1.9313000E+00,+3.3271358E+00,+3.2673369E+00;;1.93130;3.32714;3.26734
+1.9314000E+00,+3.3271358E+00,+3.2271359E+00;;1.93140;3.32714;3.22714
+1.9315000E+00,+3.3271358E+00,+3.2673369E+00;;1.93150;3.32714;3.26734
+1.9316000E+00,+3.3271358E+00,+3.2271359E+00;;1.93160;3.32714;3.22714
+1.9317000E+00,+3.3271358E+00,+3.2673369E+00;;1.93170;3.32714;3.26734
+1.9318000E+00,+3.3271358E+00,+3.3477389E+00;;1.93180;3.32714;3.34774
+1.9319000E+00,+3.3271358E+00,+3.3075379E+00;;1.93190;3.32714;3.30754
+1.9320000E+00,+3.3271358E+00,+3.3075379E+00;;1.93200;3.32714;3.30754
+1.9321000E+00,+3.2869348E+00,+3.3075379E+00;;1.93210;3.28693;3.30754
+1.9322000E+00,+3.2869348E+00,+3.2673369E+00;;1.93220;3.28693;3.26734
+1.9323000E+00,+3.3271358E+00,+3.2673369E+00;;1.93230;3.32714;3.26734
+1.9324000E+00,+3.2869348E+00,+3.3477389E+00;;1.93240;3.28693;3.34774
+1.9325000E+00,+3.2467338E+00,+3.3477389E+00;;1.93250;3.24673;3.34774
+1.9326000E+00,+3.2467338E+00,+3.3075379E+00;;1.93260;3.24673;3.30754
+1.9327000E+00,+1.5984926E+00,+3.3075379E+00;;1.93270;1.59849;3.30754
+1.9328000E+00,-49.7486E-03,+3.3075379E+00;;1.93280;-0.04975;3.30754
+1.9329000E+00,-9.5476E-03,+3.3477389E+00;;1.93290;-0.00955;3.34774
+1.9330000E+00,-9.5476E-03,+3.3477389E+00;;1.93300;-0.00955;3.34774
+1.9331000E+00,-9.5476E-03,+3.3075379E+00;;1.93310;-0.00955;3.30754
+1.9332000E+00,+30.6534E-03,+3.3075379E+00;;1.93320;0.03065;3.30754
+1.9333000E+00,+30.6534E-03,+3.2673369E+00;;1.93330;0.03065;3.26734
+1.9334000E+00,+30.6534E-03,+3.2673369E+00;;1.93340;0.03065;3.26734
+1.9335000E+00,-9.5476E-03,+3.3075379E+00;;1.93350;-0.00955;3.30754
+1.9336000E+00,-49.7486E-03,+3.3075379E+00;;1.93360;-0.04975;3.30754
+1.9337000E+00,-9.5476E-03,+3.2673369E+00;;1.93370;-0.00955;3.26734
+1.9338000E+00,+30.6534E-03,+3.2673369E+00;;1.93380;0.03065;3.26734
+1.9339000E+00,+70.8544E-03,+1.6190957E+00;;1.93390;0.07085;1.61910
+1.9340000E+00,+70.8544E-03,-29.1455E-03;;1.93400;0.07085;-0.02915
+1.9341000E+00,+30.6534E-03,-29.1455E-03;;1.93410;0.03065;-0.02915
+1.9342000E+00,+70.8544E-03,-29.1455E-03;;1.93420;0.07085;-0.02915
+1.9343000E+00,+70.8544E-03,+11.0555E-03;;1.93430;0.07085;0.01106
+1.9344000E+00,+30.6534E-03,+51.2565E-03;;1.93440;0.03065;0.05126
+1.9345000E+00,-9.5476E-03,+91.4575E-03;;1.93450;-0.00955;0.09146
+1.9346000E+00,-49.7486E-03,+91.4575E-03;;1.93460;-0.04975;0.09146
+1.9347000E+00,+30.6534E-03,+51.2565E-03;;1.93470;0.03065;0.05126
+1.9348000E+00,+111.0554E-03,+11.0555E-03;;1.93480;0.11106;0.01106
+1.9349000E+00,+70.8544E-03,-29.1455E-03;;1.93490;0.07085;-0.02915
+1.9350000E+00,+30.6534E-03,-29.1455E-03;;1.93500;0.03065;-0.02915
+1.9351000E+00,+30.6534E-03,+11.0555E-03;;1.93510;0.03065;0.01106
+1.9352000E+00,+30.6534E-03,+11.0555E-03;;1.93520;0.03065;0.01106
+1.9353000E+00,+30.6534E-03,+11.0555E-03;;1.93530;0.03065;0.01106
+1.9354000E+00,+70.8544E-03,+51.2565E-03;;1.93540;0.07085;0.05126
+1.9355000E+00,+70.8544E-03,+91.4575E-03;;1.93550;0.07085;0.09146
+1.9356000E+00,-9.5476E-03,+51.2565E-03;;1.93560;-0.00955;0.05126
+1.9357000E+00,-9.5476E-03,+11.0555E-03;;1.93570;-0.00955;0.01106
+1.9358000E+00,+30.6534E-03,+11.0555E-03;;1.93580;0.03065;0.01106
+1.9359000E+00,+30.6534E-03,+51.2565E-03;;1.93590;0.03065;0.05126
+1.9360000E+00,+30.6534E-03,+91.4575E-03;;1.93600;0.03065;0.09146
+1.9361000E+00,+30.6534E-03,+51.2565E-03;;1.93610;0.03065;0.05126
+1.9362000E+00,-9.5476E-03,+11.0555E-03;;1.93620;-0.00955;0.01106
+1.9363000E+00,-9.5476E-03,+11.0555E-03;;1.93630;-0.00955;0.01106
+1.9364000E+00,-9.5476E-03,+51.2565E-03;;1.93640;-0.00955;0.05126
+1.9365000E+00,-9.5476E-03,+91.4575E-03;;1.93650;-0.00955;0.09146
+1.9366000E+00,+30.6534E-03,+51.2565E-03;;1.93660;0.03065;0.05126
+1.9367000E+00,+30.6534E-03,+51.2565E-03;;1.93670;0.03065;0.05126
+1.9368000E+00,+30.6534E-03,+91.4575E-03;;1.93680;0.03065;0.09146
+1.9369000E+00,+30.6534E-03,+51.2565E-03;;1.93690;0.03065;0.05126
+1.9370000E+00,+30.6534E-03,+11.0555E-03;;1.93700;0.03065;0.01106
+1.9371000E+00,+30.6534E-03,+51.2565E-03;;1.93710;0.03065;0.05126
+1.9372000E+00,+30.6534E-03,+51.2565E-03;;1.93720;0.03065;0.05126
+1.9373000E+00,+30.6534E-03,+51.2565E-03;;1.93730;0.03065;0.05126
+1.9374000E+00,-9.5476E-03,+51.2565E-03;;1.93740;-0.00955;0.05126
+1.9375000E+00,+30.6534E-03,-29.1455E-03;;1.93750;0.03065;-0.02915
+1.9376000E+00,+30.6534E-03,+11.0555E-03;;1.93760;0.03065;0.01106
+1.9377000E+00,-9.5476E-03,+11.0555E-03;;1.93770;-0.00955;0.01106
+1.9378000E+00,+30.6534E-03,-29.1455E-03;;1.93780;0.03065;-0.02915
+1.9379000E+00,+30.6534E-03,+11.0555E-03;;1.93790;0.03065;0.01106
+1.9380000E+00,+30.6534E-03,+11.0555E-03;;1.93800;0.03065;0.01106
+1.9381000E+00,-9.5476E-03,+11.0555E-03;;1.93810;-0.00955;0.01106
+1.9382000E+00,-9.5476E-03,+11.0555E-03;;1.93820;-0.00955;0.01106
+1.9383000E+00,+30.6534E-03,+11.0555E-03;;1.93830;0.03065;0.01106
+1.9384000E+00,+30.6534E-03,+11.0555E-03;;1.93840;0.03065;0.01106
+1.9385000E+00,+30.6534E-03,+11.0555E-03;;1.93850;0.03065;0.01106
+1.9386000E+00,-9.5476E-03,+11.0555E-03;;1.93860;-0.00955;0.01106
